ID	TOKENS	PROTOFORM	ALIGNMENT	IPA	COUNTERPART	COGIDS	DOCULECT	NOTE	HISTORY	STRUCTURE	BORROWING	CONCEPT	PROTO	GLOSSID
2272	w a s c a n	*wáskaną	ʋ ɔ ʃ - - - ( - - )	ʋɔʃ	wascan	274	Old_English	Proto encoding: -aną (full vowel) for A-restoration; R/T §6.3.1 | Medial sc before back vowel: not palatalized in early OE (Campbell §440); wascan [sk] is the conservative form.	Source: Wiktionary etymology (template:inh)			wash	*wáskaną	302
999	v a ʃ ə n	*wáskaną	v a ʃ - ə n ( - - )	vaʃən	waschen	274	German					wash	*wáskaną	302
1279	ʋ ɛ s p	*wábsaz	ʋ ɛ s p - ( - - )	ʋɛsp	wesp	351	Dutch					wasp	*wábsaz	303
1278	ʋ ɔ s p	*wábsaz	ʋ ɔ s p - ( - - )	ʋɔsp	wasp	351	English					wasp	*wábsaz	303
2273	w æ s p	*wábsaz	ʋ ɔ s p - ( - - )	ʋɔsp	wæsp	351	Old_English		Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			wasp	*wábsaz	303
1277	v ɛ s p ə	*wábsaz	v ɛ s p - ( ə - )	vɛspə	Wespe	351	German					wasp	*wábsaz	303
1132	ʋ aː t ə r	*wátną	ʋ aː t ə r	ʋaːtər	water	310	Dutch					water	*wátną	304
1131	ʋ ɔː t ə	*wátną	ʋ ɔː t ə r	ʋɔːtə	water	310	English					water	*wátną	304
2274	w æ t e r	*wátōr	ʋ ɔː t ə r	ˈwæter	wæter	310	Old_English	Kroonen *watar-/*watan- r/n-stem, nom.sg. *watōr; R/T §3.1.4 *ō→*a before final *r in PWGmc.	Source: Wiktionary Old English Swadesh list (retrieved 2025-12-12) | Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh) | TSV fix: proto *watną → *watōr.			water	*watōr	304
1130	v a s ə r	*wátną	v a s ə r	vasər	Wasser	310	German					water	*wátną	304
849	ʋ ɑ s	*wáxsą	ʋ ɑ - s ( - - )	ʋɑs	was	233	Dutch					wax	*wáxsą	305
696	ʋ ɑ s ə	*wáxsaną	ʋ ɑ - s ə - ( - - )	ʋɑsə	wassen	191	Dutch					wax	*wáxsaną	305
848	ʋ æ k s	*wáxsą	ʋ æ k s ( - - )	ʋæks	wax	233	English					wax	*wáxsą	305
2275	w e a x	*wáxsą	ʋ æ k s ( - - )	ʋæks	weax	233	Old_English		Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			wax	*wáxsą	305
695	ʋ æ k s	*wáxsaną	ʋ æ k s - - ( - - )	ʋæks	wax	191	English					wax	*wáxsaną	305
2276	w e a x a n	*wáxsaną	ʋ æ k s - - ( - - )	ʋæks	weaxan	191	Old_English	OE target: weax→weaxan (inf. of str.v. class VI; noun 'weax' in *waxsą row)				wax	*wáxsaną	305
847	v a k s	*wáxsą	v a k s ( - - )	vaks	Wachs	233	German					wax	*wáxsą	305
694	v a k s ə n	*wáxsaną	v a k s ə n ( - - )	vaksən	wachsen	191	German					wax	*wáxsaną	305
1883	ʋ ɛ x	*wégaz	ʋ ɛ x ( - - )	ʋɛx	weg	516	Dutch					way	*wégaz	306
1882	ʋ eɪ	*wégaz	ʋ eɪ - ( - - )	ʋeɪ	way	516	English					way	*wégaz	306
2277	w e ġ	*wégaz	ʋ eɪ - ( - - )	weː	weġ	516	Old_English	Kroonen *wega- m. 'way, road' → OE weġ m.; wē is not attested as OE 'way'				way	*wégaz	306
1881	v eː k	*wégaz	v eː k ( - - )	veːk	Weg	516	German					way	*wégaz	306
676	ʋ aː p ə	*wēpną	ʋ aː p - ə -	ʋaːpə	wapen	185	Dutch					weapon	*wēpną	307
675	ʋ ɛ p ə n	*wēpną	ʋ ɛ p - ə n	ʋɛpən	weapon	185	English					weapon	*wēpną	307
2278	w ǣ p n	*wēpną	ʋ ɛ p - ə n	ʋɛpən	wǣpn	185	Old_English	Proto: oblique *wēpnăn→*wēpną (n. a-stem nom.sg.; Kroonen)				weapon	*wēpną	307
674	v a f ə	*wēpną	v a f - ə -	vafə	Waffe	185	German					weapon	*wēpną	307
1494	ʋ eː z ə l	*wéslon	ʋ eː z ə l ( - - )	ʋeːzəl	wezel	409	Dutch					weasel	*wéslon	308
1493	ʋ iː z ə l	*wéslon	ʋ iː z ə l ( - - )	ʋiːzḷ	weasel	409	English					weasel	*wéslon	308
2279	w e o s u l e	*wéslon	ʋ iː z ə l ( - - )	ʋiːzḷ	weosule	409	Old_English		Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			weasel	*wéslon	308
1492	v iː z ə l	*wéslon	v iː z ə l ( - - )	viːzəl	Wiesel	409	German					weasel	*wéslon	308
660	ʋ eː d ə r	*wédrą	ʋ eː d ə r ( - - )	ʋeːdər	weder	181	Dutch					weather	*wédrą	309
659	ʋ ɛ ð ə	*wédrą	ʋ ɛ ð ə r ( - - )	ʋɛðə	weather	181	English					weather	*wédrą	309
2280	w e d e r	*wédrą	ʋ ɛ ð ə r ( - - )	ʋɛðə	weder	181	Old_English		Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			weather	*wédrą	309
658	v ɛ t ə r	*wédrą	v ɛ t ə r ( - - )	vɛtər	Wetter	181	German					weather	*wédrą	309
1932	ʋ eː v ə	*wébaną	ʋ eː v ə - ( - - )	ʋeːvə	weven	530	Dutch					weave	*wébaną	310
1931	ʋ iː v	*wébaną	ʋ iː v - - ( - - )	ʋiːv	weave	530	English					weave	*wébaną	310
2281	w e f a n	*wébaną	ʋ iː v - - ( - - )	ʋiːv	wefan	530	Old_English		Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			weave	*wébaną	310
1930	v eː b ə n	*wébaną	v eː b ə n ( - - )	veːbən	weben	530	German					weave	*wébaną	310
1321	ʋ ɛ s t ə	*westanē	ʋ ɛ s t ə - ( - )	ʋɛstə	westen	362	Dutch					west	*westanē	311
1320	ʋ ɛ s t	*westanē	ʋ ɛ s t - - ( - )	ʋɛst	west	362	English					west	*westanē	311
2282	w e s t	*wéstanē	ʋ ɛ s t - - ( - )	ʋɛst	west	362	Old_English		Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			west	*westanē	311
1319	v ɛ s t ə n	*westanē	v ɛ s t ə n ( - )	vɛstən	Westen	362	German					west	*westanē	311
1121	ʋ eː d ə r	*wíθrą	ʋ eː d ə r ( - )	ʋeːdər	weder	307	Dutch					wether	*wíθrą	312
1120	ʋ ɛ ð ə	*wíθrą	ʋ ɛ ð ə r ( - )	ʋɛðə	wether	307	English					wether	*wíθrą	312
2283	w e þ e r	*wíθrą	ʋ ɛ ð ə r ( - )	ʋɛðə	weþer	307	Old_English		Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			wether	*wíθrą	312
1119	v ɪ d ə r	*wíθrą	v ɪ d ə r ( - )	vɪdər	Widder	307	German					wether	*wíθrą	312
413	ʋ ɑ l	*wálaz	ʋ ɑ l ( - - )	ʋɑl	wal	113	Dutch					whale	*wálaz	313
412	ʋ eɪ l	*wálaz	ʋ eɪ l ( - - )	ʋeɪl	whale	113	English					whale	*wálaz	313
2284	h w æ l	*xwálaz	ʋ eɪ l ( - - )	ʋeɪl	hwæl	113	Old_English	Kroonen *hwalaz with initial *hw-; OE hwæl.	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh) | TSV fix: proto *walăz → *xwalăz.			whale	*xwálaz	313
411	v aː l	*wálaz	v aː l ( - - )	vaːl	Wal	113	German					whale	*wálaz	313
1787	ʋ ɛɪ l	*xwīlō	ʋ ɛɪ l ( - )	ʋɛɪl	wijl	489	Dutch					while	*xwīlō	314
1786	ʋ aɪ l	*xwīlō	ʋ aɪ l ( - )	ʋaɪl	while	489	English					while	*xwīlō	314
2285	h w ī l	*xwīlō	ʋ aɪ l ( - )	ʋaɪl	hwīl	489	Old_English		Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			while	*xwīlō	314
1785	v ai l ə	*xwīlō	v ai l ( ə )	vailə	Weile	489	German					while	*xwīlō	314
689	ʋ aɪ n	*wainōjaną	ʋ aɪ n - - - - - -	ʋaɪn	whine	189	English					whine	*wainōjaną	365
2286	x w ī n a n	*xwīnaną	ʋ aɪ n - - - ( - - )	ʋaɪn	hwīnan	189	Old_English		Proto corrected: OE hwīnan (str. I) 'to whine, hiss' < PGmc *hwīnăną (Kroonen 2013 s.v. *hwīnan-, PIE *ḱwey- 'to hiss, whistle'). Not cognate with German weinen < PGmc *wainōjan- (→ OE wānian 'to lament'); cognate linkage is spurious.			whine	*xwīnaną	365
688	v ai n ə n	*wainōjaną	v ai n - - ə n - -	vainən	weinen	189	German					whine	*wainōjaną	365
1236	h uː r	*xōrōn	h uː r - ( - )	huːr	hoer	339	Dutch					whore	*xōrōn	315
1235	h ɔː	*xōrōn	h ɔː r - ( - )	hɔː	whore	339	English					whore	*xōrōn	315
2287	h ō r e	*xōrōn	h ɔː r - ( - )	hɔː	hōre	339	Old_English		Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			whore	*xōrōn	315
1234	h uː r ə	*xōrōn	h uː r ə ( - )	huːrə	Hure	339	German					whore	*xōrōn	315
197	ʋ eː d yː ʋ ə	*widuwōn	ʋ eː d yː ʋ ə ( - )	ʋeːdyːʋə	weduwe	55	Dutch					widow	*widuwōn	316
196	ʋ ɪ d əʊ	*widuwōn	ʋ ɪ d əʊ - - ( - )	ʋɪdəʊ	widow	55	English					widow	*widuwōn	316
2288	w i d u w e	*wíduwōn	ʋ ɪ d əʊ - - ( - )	ʋɪdəʊ	widuwe	55	Old_English		Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			widow	*widuwōn	316
195	v ɪ t v ə	*widuwōn	v ɪ t - v ə ( - )	vɪtvə	Witwe	55	German					widow	*widuwōn	316
1265	ʋ iː l d	*wáldaną	ʋ iː l d - - ( - - )	ʋiːld	wield	347	English					wield	*wáldaną	366
2289	w e a l d a n	*wáldaną	ʋ iː l d - - ( - - )	ʋiːld	wealdan	347	Old_English		Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			wield	*wáldaną	366
1264	v a l t ə n	*wáldaną	v a l t ə n ( - - )	valtən	walten	347	German					wield	*wáldaną	366
4	ʋ ɛɪ f	*wībą	ʋ ɛɪ f ( - - )	ʋɛɪf	wijf	538	Dutch					wife	*wībą	317
3	ʋ aɪ f	*wībą	ʋ aɪ f ( - - )	ʋaɪf	wife	538	English					wife	*wībą	317
2290	w ī f	*wībą	ʋ aɪ f ( - - )	wiːf	wīf	538	Old_English		Source: Wiktionary Old English Swadesh list (retrieved 2025-12-12) | Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			wife	*wībą	317
2	v ai p	*wībą	v ai b ( - - )	vaip	Weib	538	German					wife	*wībą	317
1106	ʋ aɪ t	*wéxtiz	ʋ aɪ - t ( - - )	ʋaɪt	wight	303	English					wight	*wéxtiz	367
2291	w i h t	*wéxtiz	ʋ aɪ - t ( - - )	ʋaɪt	wiht	303	Old_English		Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			wight	*wéxtiz	367
1105	v ɪ x t	*wéxtiz	v ɪ x t ( - - )	vɪxt	Wicht	303	German					wight	*wéxtiz	367
1664	ʋ ɪ l ə	*wéljaną	ʋ ɪ l - ə - ( - - )	ʋɪlə	willen	456	Dutch					will	*wéljaną	318
217	ʋ ɪ l	*weljô	ʋ ɪ l - - ( - )	ʋɪl	wil	60	Dutch					will	*weljô	318
1663	ʋ ɪ l	*wéljaną	ʋ ɪ l - - - ( - - )	ʋɪl	will	456	English					will	*wéljaną	318
2292	w i l l a n	*wéljaną	ʋ ɪ l - - - ( - - )	ʋɪl	willan	456	Old_English		Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			will	*wéljaną	318
216	ʋ ɪ l	*weljô	ʋ ɪ l - - ( - )	ʋɪl	will	60	English					will	*weljô	318
2293	w i l l a	*wéljô	ʋ ɪ l - - ( - )	ʋɪl	willa	60	Old_English	Kroonen *weljan- 2 m. 'will, wish' → OE willa m.; cf. G Wille, Du. wil (noun); willan is the verb 'to want' (belongs with *waljăną)				will	*weljô	318
1662	v ɔ l ə n	*wéljaną	v ɔ l - ə n ( - - )	vɔlən	wollen	456	German					will	*wéljaną	318
215	v ɪ l ə	*weljô	v ɪ l - ə ( - )	vɪlə	Wille	60	German					will	*weljô	318
900	ʋ ɪ n d ə	*wíndaną	ʋ ɪ n d ə - ( - - )	ʋɪndə	winden	247	Dutch					wind	*wíndaną	319
899	ʋ ɪ n d	*wíndaną	ʋ ɪ n d - - ( - - )	ʋɪnd	wind	247	English					wind	*wíndaną	319
2294	w i n d a n	*wíndaną	ʋ ɪ n d - - ( - - )	wind	windan	247	Old_English	OE target: wind→windan (inf. of str.v. class III 'to wind, turn')				wind	*wíndaną	319
898	v ɪ n d ə n	*wíndaną	v ɪ n d ə n ( - - )	vɪndən	winden	247	German					wind	*wíndaną	319
277	ʋ ɪ n t ə r	*wíntruz	ʋ ɪ n t ə r ( - - )	ʋɪntər	winter	76	Dutch					winter	*wíntruz	320
276	ʋ ɪ n t ə	*wíntruz	ʋ ɪ n t ə r ( - - )	ʋɪntə	winter	76	English					winter	*wíntruz	320
2295	w i n t e r	*wíntruz	ʋ ɪ n t ə r ( - - )	ʋɪntə	winter	76	Old_English		Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			winter	*wíntruz	320
275	v ɪ n t ə r	*wíntruz	v ɪ n t ə r ( - - )	vɪntər	Winter	76	German					winter	*wíntruz	320
1272	ʋ ɛɪ d ə	*wáiθiz	ʋ ɛɪ d ( ə - )	ʋɛɪdə	weide	349	Dutch					withy	*wáiθiz	321
1271	ʋ ɪ ð ɪ	*wáiθiz	ʋ ɪ ð ( ɪ - )	ʋɪðɪ	withy	349	English					withy	*wáiθiz	321
2296	w ī þ i ġ	*wīθagą	ʋ ɪ ð ( ɪ - )	ʋɪðɪ	wīþiġ	349	Old_English	Campbell §275(7), §376: OE -ig < PGmc *-ag- (cf. *xúnagą → huniġ); see DEV_NOTES §17.10.35 and notable_findings §9. Wiktionary/Kluge *wīþja- cannot derive -ig (heavy ja-stem yields -e/-Ø).				withy	*wīþagą	321
1270	v ai d ə	*wáiθiz	v ai d ( ə - )	vaidə	Weide	349	German					withy	*wáiθiz	321
704	ʋ ɑu t	*wálθuz	ʋ ɑu - t ( - - )	ʋɑut	woud	193	Dutch					wold	*wálθuz	322
703	ʋ əʊ l d	*wálθuz	ʋ əʊ l d ( - - )	ʋəʊld	wold	193	English					wold	*wálθuz	322
2297	w ea l d	*wálθuz	ʋ əʊ l d ( - - )	ʋəʊld	weald	193	Old_English	Kroonen p.572 *walθu- > OE weald; wald is Anglian (R/T p.313 WS wealdan vs Merc. waldan)				wold	*wálθuz	322
702	v a l t	*wálθuz	v a l d ( - - )	valt	Wald	193	German					wold	*wálθuz	322
1527	ʋ ɔ l f	*wúlfaz	ʋ ɔ l f ( - - )	ʋɔlf	wolf	418	Dutch					wolf	*wúlfaz	323
1526	ʋ ʊ l f	*wúlfaz	ʋ ʊ l f ( - - )	ʋʊlf	wolf	418	English					wolf	*wúlfaz	323
2298	w u l f	*wúlfaz	ʋ ʊ l f ( - - )	ʋʊlf	wulf	418	Old_English	DOCUMENTED EXCEPTION (per §17.10.34): Campbell §115 names wulf as exception to a-umlaut (regular outcome = **wolf, cf. OHG wolf). No lautgesetzlich PROTOFORM available: every paradigm cell with low *a/*ō triggers a-umlaut, every cell with high *i triggers i-umlaut (attested 'wulfe' from *wulfi has umlaut *levelled analogically* per Brunner §230 Anm., so lautgesetzlich outcome of *wulfi would be **wylfe). attested wulf is doubly irregular.				wolf	*wúlfaz	323
1525	v ɔ l f	*wúlfaz	v ɔ l f ( - - )	vɔlf	Wolf	418	German					wolf	*wúlfaz	323
1051	ʋ ɔ n d ə r	*wúndrą	ʋ ɔ n d ə r ( - - )	ʋɔndər	wonder	288	Dutch	MT				wonder	*wúndrą	324
1050	ʋ ʌ n d ə	*wúndrą	ʋ ʌ n d ə r ( - - )	ʋʌndə	wonder	288	English	MT				wonder	*wúndrą	324
2299	w u n d o r	*wúndrą	ʋ ʌ n d ə r ( - - )	ʋʌndə	wundor	288	Old_English		MT | TODO: replace with attested Old English form | Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			wonder	*wúndrą	324
1049	v ʊ n d ə r	*wúndrą	v ʊ n d ə r ( - - )	vʊndər	Wunder	288	German	MT				wonder	*wúndrą	324
1486	ʋ ɔ l	*wúllo	ʋ ɔ l -	ʋɔl	wol	407	Dutch					wool	*wúllo	325
1485	ʋ ʊ l	*wúllo	ʋ ʊ l -	ʋʊl	wool	407	English					wool	*wúllo	325
2300	w u l l	*wúllō	ʋ ʊ l -	ʋʊl	wull	407	Old_English	DOCUMENTED EXCEPTION (per §17.10.34): regular sound change from *wúllō gives **woll (Stiles 2012 §4.1.1.2 env. (b): low *ō triggers a-umlaut). Campbell §115 explicitly lists 'full' as an exact morphological parallel exception, with OHG 'foll' as the regular outcome. Unlike wulf/fugol/bucc/rust, wull is a fem. ō-stem with no paradigm cell containing high *i/*ī/*j to escape via env. (a) — every cell has a back-vowel ending. The FST output 'woll' is the correct regular result; attested 'wull' is non-derivable in this FST.	See DEV_NOTES §17.10.34.			wool	*wúllō	325
1484	v ɔ l ə	*wúllo	v ɔ l ə	vɔlə	Wolle	407	German					wool	*wúllo	325
235	ʋ oː r t	*wúrdą	ʋ oː r t ( - - )	ʋoːrt	woord	65	Dutch					word	*wúrdą	326
234	ʋ ɜː d	*wúrdą	ʋ ɜː - d ( - - )	ʋɜːd	word	65	English					word	*wúrdą	326
2301	w o r d	*wúrdą	ʋ ɜː - d ( - - )	ʋɜːd	word	65	Old_English		Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			word	*wúrdą	326
233	v ɔ r t	*wúrdą	v ɔ r t ( - - )	vɔrt	Wort	65	German					word	*wúrdą	326
1558	ʋ eː r ə l t	*wíra-àldiz	ʋ eː r ə l t ( - - )	ʋeːrəlt	wereld	427	Dutch					world	*wíra-àldiz	327
1557	ʋ ɜː l d	*wíra-àldiz	ʋ ɜː - - l d ( - - )	ʋɜːld	world	427	English					world	*wíra-àldiz	327
2302	w e o r o l d	*wír-àldu	ʋ ɜː - - l d ( - - )	ʋɜːld	weorold	427	Old_English	PROTOFORM *wir-aldu uses PIE root vowel *i (cf. Lat vir). FST: (1) NWGmc i-lowering *i>*e, (2) inter-stress raising *a>*u (OEInterStressRaising), (3) back mutation *e>*eo, (4) medial *u>*o, (5) final apocope → weorold. PROTO *weraldiz is etymological headword.	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			world	*wéraldiz	327
1556	v ɛ l t	*wíra-àldiz	v ɛ - - l t ( - - )	vɛlt	Welt	427	German					world	*wíra-àldiz	327
1128	ʋ ɔ r m	*wúrmiz	ʋ ɔ r m ( - - )	ʋɔrm	worm	309	Dutch					worm	*wúrmiz	328
1127	ʋ ɜː m	*wúrmiz	ʋ ɜː - m ( - - )	ʋɜːm	worm	309	English					worm	*wúrmiz	328
2303	w y r m	*wúrmiz	ʋ ɜː - m ( - - )	wyrˠm	wyrm	309	Old_English		Source: Wiktionary Old English Swadesh list (retrieved 2025-12-12) | Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			worm	*wúrmiz	328
1126	v ʊ r m	*wúrmiz	v ʊ r m ( - - )	vʊrm	Wurm	309	German					worm	*wúrmiz	328
997	ʋ r ɪ ŋ ə	*wrínganą	ʋ r ɪ ŋ - ə - ( - - )	ʋrɪŋə	wringen	273	Dutch					wring	*wrínganą	329
996	r ɪ ŋ	*wrínganą	- r ɪ ŋ - - - ( - - )	rɪŋ	wring	273	English					wring	*wrínganą	329
2304	w r i n g a n	*wrínganą	- r ɪ ŋ - - - ( - - )	rɪŋ	wringan	273	Old_English		Source: Wiktionary etymology (template:der) | Source: Wiktionary etymology (template:der)			wring	*wrínganą	329
995	r ɪ ŋ ə n	*wrínganą	- r ɪ ŋ - ə n ( - - )	rɪŋən	ringen	273	German					wring	*wrínganą	329
564	x aː r ə	*gárną	x aː r - ( ə - )	xaːrə	garen	154	Dutch					yarn	*gárną	330
563	j ɑː n	*gárną	j ɑː - n ( - - )	jɑːn	yarn	154	English					yarn	*gárną	330
2305	ġ e a r n	*gárną	j ɑː - n ( - - )	jɑːn	ġearn	154	Old_English	Proto: oblique *garnăn→*garną (n. a-stem nom.sg.; Kroonen)				yarn	*gárną	330
562	ɡ a r n	*gárną	ɡ a r n ( - - )	ɡarn	Garn	154	German					yarn	*gárną	330
1022	j aː r	*jērą	j aː r ( - - )	jaːr	jaar	280	Dutch					year	*jērą	331
1021	j ɪə	*jērą	j ɪə r ( - - )	jɪə	year	280	English					year	*jērą	331
2306	ġ ē a r	*jērą	j ɪə r ( - - )	jæːɑ̯r	ġēar	280	Old_English		Source: Wiktionary Old English Swadesh list (retrieved 2025-12-12) | Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			year	*jērą	331
1020	j aː r	*jērą	j aː r ( - - )	jaːr	Jahr	280	German					year	*jērą	331
831	j ʉ k	*júką	j ʉ k ( - - )	jʉk	juk	228	Dutch					yoke	*júką	332
830	j əʊ k	*júką	j əʊ k ( - - )	jəʊk	yoke	228	English					yoke	*júką	332
2307	ġ e o c	*júką	j əʊ k ( - - )	jəʊk	ġeoc	228	Old_English		Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			yoke	*júką	332
829	j ɔ x	*júką	j ɔ x ( - - )	jɔx	Joch	228	German					yoke	*júką	332
870	j øː x t	*júgunθiz	j øː x - - t ( - - )	jøːxt	jeugd	239	Dutch					youth	*júgunθiz	333
869	j uː θ	*júgunθiz	j uː - - - θ ( - - )	juːθ	youth	239	English					youth	*júgunθiz	333
2308	ġ e o g u þ	*júgunθ	j uː - - - θ ( - - )	juːθ	ġeoguþ	239	Old_English	"PROTOFORM *jugunθ (without -iz): (1) Early i-apocope: R/T §6.8.1 shows final *-i lost after heavy syllable BEFORE i-umlaut. R/T vol.2 p.141: ""*jugunþi > *juguþ"". Campbell §332: ""duguþ < *dugunþ-, and so geoguþ"". (2) Medial u preserved: Campbell §373 ""u always well preserved after accented u"" (vowel harmony). Contrast *xaubudą > hēafod (au, not u, so u→o). See DEV_NOTES.md §14.9 for full documentation."	Source: Wiktionary etymology (template:inh) | Source: Wiktionary etymology (template:inh)			youth	*júgunθiz	333
868	j uː ɡ ə n t	*júgunθiz	j uː ɡ ə n d ( - - )	juːɡənt	Jugend	239	German					youth	*júgunθiz	333
2309	m a c a	*mákô	m a k a	maka	maca	539	Old_English	Class II weak iptv. 2sg test (R/T §5.2). Trimoric *ō → OE -a.				make (iptv.2sg)	*makōną	368
2310	m a c a þ	*mákōθi	m a k a θ	makaθ	macaþ	540	Old_English	Class II weak 3sg pres. indic. Regular: *-ōθi → -aþ (Campbell §355.4, R/T vol.2 p.80). No i-umlaut: 3sg ending never had -j-. Forms with -eþ are dialectal (Campbell §757).				make (3sg)	*makōną	369
2311	b o r a	*búrô	b o r a	bora	bora	541	Old_English	Class II weak iptv. 2sg test. Trimoric *ō → OE -a.				bore (iptv.2sg)	*burōną	370
2312	b o r a þ	*búrōθi	b o r a θ	boraθ	boraþ	542	Old_English	Class II weak 3sg pres. indic. Regular: *-ōθi → -aþ (Campbell §355.4). No i-umlaut: 3sg ending never had -j-. Forms with -eþ are dialectal.				bore (3sg)	*burōną	371
2313	l i o r n a	*líznô	l e o r n a	liorna	liorna	543	Old_English	Northumbrian iptv.2sg. Uses io from regular breaking; WS leorna has leveled eo.				learn (iptv.2sg)	*liznōjaną	372
2314	l i o r n a þ	*líznōθi	l e o r n a θ	liornaθ	liornaþ	544	Old_English	Class II weak 3sg. Regular: *-ōθi → -aþ. Root has io from breaking before rn. No i-umlaut: 3sg ending never had -j-. Forms with -eþ are dialectal (Campbell §757).				learn (3sg)	*liznōjaną	373
2315	l i c c a	*líkkô	l i k k a	likka	licca	545	Old_English	Class II weak iptv. 2sg test. Trimoric *ō → OE -a.				lick (iptv.2sg)	*likkōną	374
2316	l i c c a þ	*líkkōθi	l i k k a θ	likkaθ	liccaþ	546	Old_English	Class II weak 3sg pres. indic. Regular: *-ōθi → -aþ. No i-umlaut: 3sg ending never had -j-. Root has cc from WGmc gemination.				lick (3sg)	*likkōną	375
2317	s ċ ē a w a	*skáwô	s k e a w a	skeawa	sċēawa	547	Old_English	Class II weak iptv. 2sg test. Trimoric *ō → OE -a. Normalized sċ: Campbell §440.				show (iptv.2sg)	*skawōną	376
2318	s ċ ē a w a þ	*skáwōθi	s k e a w a θ	skeawaθ	sċēawaþ	548	Old_English	Class II weak 3sg pres. indic. Regular: *-ōθi → -aþ. No i-umlaut: 3sg ending never had -j-. Normalized sċ: Campbell §440.				show (3sg)	*skawōną	377
