language	variety	form	display	sort_key	form_role	source_scope	source_ref	occurrence_id	origin	status
pgmc		*grúnduz	*grúnduz	grunduz	selected_input	trace_proto_input	ground — OE grund	trace:b3fc3998203fb2	compact	auto
pgmc		*gúdą	*gúdą	guda	selected_input	trace_proto_input	god — OE god	trace:ec4018623cfbe4	compact	auto
pgmc		*gúlθą	*gúlθą	gultha	source_protoform	lexical_protoform	gold — OE gold	lexical-protoform:082c843154c732	manifest	auto
pgmc		*gúlθą	*gúlθą	gultha	selected_input	trace_proto_input	gold — OE gold	trace:23c9618ad551b0	compact	auto
pgmc		hebun	*hebun	hebun	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2068-heaven-heofon.model.md:42	Germanic/docs/lexeme_reports/model_entries/2068-heaven-heofon.model.md:42:1	Germanic/docs/lexeme_reports/model_entries/2068-heaven-heofon.model.md	auto
pgmc		hebunas	*hebunas	hebunas	evidence_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2068-heaven-heofon.model.md:100	Germanic/docs/lexeme_reports/model_entries/2068-heaven-heofon.model.md:100:1	Germanic/docs/lexeme_reports/model_entries/2068-heaven-heofon.model.md	auto
pgmc		hebunas	*hebunas	hebunas	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2068-heaven-heofon.model.md:43	Germanic/docs/lexeme_reports/model_entries/2068-heaven-heofon.model.md:43:1	Germanic/docs/lexeme_reports/model_entries/2068-heaven-heofon.model.md	auto
pgmc		hemina-	*hemina-	hemina	evidence_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2068-heaven-heofon.model.md:71	Germanic/docs/lexeme_reports/model_entries/2068-heaven-heofon.model.md:71:1	Germanic/docs/lexeme_reports/model_entries/2068-heaven-heofon.model.md	auto
pgmc		hemnaz	*hemnaz	hemnaz	evidence_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2068-heaven-heofon.model.md:51	Germanic/docs/lexeme_reports/model_entries/2068-heaven-heofon.model.md:51:1	Germanic/docs/lexeme_reports/model_entries/2068-heaven-heofon.model.md	auto
pgmc		hemō	*hemō	hemo	evidence_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2068-heaven-heofon.model.md:50	Germanic/docs/lexeme_reports/model_entries/2068-heaven-heofon.model.md:50:1	Germanic/docs/lexeme_reports/model_entries/2068-heaven-heofon.model.md	auto
pgmc		*hlahtraz	*hlahtraz	hlahtraz	comparison_form	broad_prose_decision	Germanic/docs/lexeme_reports/model_entries/2092-laugh-hliehhan.model.md:47	broad-prose:e232fdaa36644d	broad_prose_curated	override
pgmc		*hnakkuns	*hnakkuns	hnakkuns	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2134-neck-hnecca.model.md:59	Germanic/docs/lexeme_reports/model_entries/2134-neck-hnecca.model.md:59:2	Germanic/docs/lexeme_reports/model_entries/2134-neck-hnecca.model.md	auto
pgmc		*hnukkaz	*hnukkaz	hnukkaz	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2134-neck-hnecca.model.md:59	Germanic/docs/lexeme_reports/model_entries/2134-neck-hnecca.model.md:59:1	Germanic/docs/lexeme_reports/model_entries/2134-neck-hnecca.model.md	auto
pgmc		*hwali-	*hwali-	hwali	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2284-whale-hwæl.model.md:25	Germanic/docs/lexeme_reports/model_entries/2284-whale-hwæl.model.md:25:1	Germanic/docs/lexeme_reports/model_entries/2284-whale-hwæl.model.md	auto
pgmc		*hwali-	*hwali-	hwali	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2284-whale-hwæl.model.md:57	Germanic/docs/lexeme_reports/model_entries/2284-whale-hwæl.model.md:57:1	Germanic/docs/lexeme_reports/model_entries/2284-whale-hwæl.model.md	auto
pgmc		*jḗrą	*jḗrą	jera	selected_input	trace_proto_input	year — OE ġēar	trace:395410a5fb5790	compact	auto
pgmc		júgunθ	*júgunθ	jugunth	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2308-youth-ġeoguþ.model.md:24	Germanic/docs/lexeme_reports/model_entries/2308-youth-ġeoguþ.model.md:24:1	Germanic/docs/lexeme_reports/model_entries/2308-youth-ġeoguþ.model.md	auto
pgmc		júgunθ	*júgunθ	jugunth	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2308-youth-ġeoguþ.model.md:48	Germanic/docs/lexeme_reports/model_entries/2308-youth-ġeoguþ.model.md:48:1	Germanic/docs/lexeme_reports/model_entries/2308-youth-ġeoguþ.model.md	auto
pgmc		*júgunθ	*júgunθ	jugunth	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2308-youth-ġeoguþ.model.md:65	Germanic/docs/lexeme_reports/model_entries/2308-youth-ġeoguþ.model.md:65:1	Germanic/docs/lexeme_reports/model_entries/2308-youth-ġeoguþ.model.md	auto
pgmc		*júgunθ	*júgunθ	jugunth	source_protoform	lexical_protoform	youth — OE ġeoguþ	lexical-protoform:146a8f1725f37f	manifest	auto
pgmc		*júgunθ	*júgunθ	jugunth	selected_input	trace_proto_input	youth — OE ġeoguþ	trace:377fdabb5b0c23	compact	auto
pgmc		*jugunþi	*jugunþi	jugunthi	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2308-youth-ġeoguþ.model.md:66	Germanic/docs/lexeme_reports/model_entries/2308-youth-ġeoguþ.model.md:66:1	Germanic/docs/lexeme_reports/model_entries/2308-youth-ġeoguþ.model.md	auto
pgmc		júgunθiz	*júgunθiz	jugunthiz	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2308-youth-ġeoguþ.model.md:23	Germanic/docs/lexeme_reports/model_entries/2308-youth-ġeoguþ.model.md:23:1	Germanic/docs/lexeme_reports/model_entries/2308-youth-ġeoguþ.model.md	auto
pgmc		*júgunθiz	*júgunθiz	jugunthiz	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2308-youth-ġeoguþ.model.md:64	Germanic/docs/lexeme_reports/model_entries/2308-youth-ġeoguþ.model.md:64:1	Germanic/docs/lexeme_reports/model_entries/2308-youth-ġeoguþ.model.md	auto
pgmc		*júgunθiz	*júgunθiz	jugunthiz	source_protoform	lexical_proto	youth — OE ġeoguþ	lexical-proto:880f932f8f0ce2	manifest	auto
pgmc		*júką	*júką	juka	selected_input	trace_proto_input	yoke — OE ġeoc	trace:0ac7d660fe0fdf	compact	auto
pgmc		*ju(w)unþi-	*ju(w)unþi-	juwunthi	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2308-youth-ġeoguþ.model.md:22	Germanic/docs/lexeme_reports/model_entries/2308-youth-ġeoguþ.model.md:22:1	Germanic/docs/lexeme_reports/model_entries/2308-youth-ġeoguþ.model.md	auto
pgmc		*ju(w)unþi-	*ju(w)unþi-	juwunthi	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2308-youth-ġeoguþ.model.md:63	Germanic/docs/lexeme_reports/model_entries/2308-youth-ġeoguþ.model.md:63:1	Germanic/docs/lexeme_reports/model_entries/2308-youth-ġeoguþ.model.md	auto
pgmc		*kálbaz	*kálbaz	kalbaz	source_protoform	lexical_protoform	calf — OE ċealf	lexical-protoform:6a47e754f24bba	manifest	auto
pgmc		*kálbaz	*kálbaz	kalbaz	selected_input	trace_proto_input	calf — OE ċealf	trace:aca0c7283aeb51	compact	auto
pgmc		*kámbaz	*kámbaz	kambaz	selected_input	trace_proto_input	comb — OE camb	trace:c0c11415f580fe	compact	auto
pgmc		*kéwwaną	*kéwwaną	kewwana	selected_input	trace_proto_input	chew — OE ċēowan	trace:8e577bfd08dcbc	compact	auto
pgmc		*klímbaną	*klímbaną	klimbana	selected_input	trace_proto_input	climb — OE climban	trace:34bee95ab5318b	compact	auto
pgmc		*knédaną	*knédaną	knedana	selected_input	trace_proto_input	knead — OE cnedan	trace:74bb6afcffb37b	compact	auto
pgmc		*knéwą	*knéwą	knewa	selected_input	trace_proto_input	knee — OE cnēow	trace:089cebbca7e2af	compact	auto
pgmc		knextaz	*knextaz	knextaz	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2086-knight-cniht.model.md:22	Germanic/docs/lexeme_reports/model_entries/2086-knight-cniht.model.md:22:1	Germanic/docs/lexeme_reports/model_entries/2086-knight-cniht.model.md	auto
pgmc		knéxtaz	*knéxtaz	knextaz	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2086-knight-cniht.model.md:24	Germanic/docs/lexeme_reports/model_entries/2086-knight-cniht.model.md:24:1	Germanic/docs/lexeme_reports/model_entries/2086-knight-cniht.model.md	auto
pgmc		knéxtaz	*knéxtaz	knextaz	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2086-knight-cniht.model.md:29	Germanic/docs/lexeme_reports/model_entries/2086-knight-cniht.model.md:29:1	Germanic/docs/lexeme_reports/model_entries/2086-knight-cniht.model.md	auto
pgmc		knéxtaz	*knéxtaz	knextaz	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2086-knight-cniht.model.md:43	Germanic/docs/lexeme_reports/model_entries/2086-knight-cniht.model.md:43:1	Germanic/docs/lexeme_reports/model_entries/2086-knight-cniht.model.md	auto
pgmc		*knéxtaz	*knéxtaz	knextaz	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2086-knight-cniht.model.md:58	Germanic/docs/lexeme_reports/model_entries/2086-knight-cniht.model.md:58:1	Germanic/docs/lexeme_reports/model_entries/2086-knight-cniht.model.md	auto
pgmc		*knéxtaz	*knéxtaz	knextaz	source_protoform	lexical_protoform	knight — OE cniht	lexical-protoform:1b5d3cee2ea274	manifest	auto
pgmc		*knéxtaz	*knéxtaz	knextaz	selected_input	trace_proto_input	knight — OE cniht	trace:03260ebefcb332	compact	auto
pgmc		kníxtaz	*kníxtaz	knixtaz	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2086-knight-cniht.model.md:27	Germanic/docs/lexeme_reports/model_entries/2086-knight-cniht.model.md:27:1	Germanic/docs/lexeme_reports/model_entries/2086-knight-cniht.model.md	auto
pgmc		*kníxtaz	*kníxtaz	knixtaz	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2086-knight-cniht.model.md:57	Germanic/docs/lexeme_reports/model_entries/2086-knight-cniht.model.md:57:1	Germanic/docs/lexeme_reports/model_entries/2086-knight-cniht.model.md	auto
pgmc		*kníxtaz	*kníxtaz	knixtaz	source_protoform	lexical_proto	knight — OE cniht	lexical-proto:e37505b5285ce4	manifest	auto
pgmc		*knúbbô	*knúbbô	knubbo	source_protoform	lexical_protoform	knob — OE *cnobba	lexical-protoform:3ab4de74e61461	manifest	auto
pgmc		*knúbbô	*knúbbô	knubbo	selected_input	trace_proto_input	knob — OE *cnobba	trace:437fb1e1a0be66	compact	auto
pgmc		*knúppaz	*knúppaz	knuppaz	source_protoform	lexical_proto	knob — OE *cnobba	lexical-proto:75e83e26ed6a2d	manifest	auto
pgmc		*kōz	*kōz	koz	source_protoform	lexical_proto	cow — OE cȳ	lexical-proto:5392012da8e3a1	manifest	auto
pgmc		*kráftaz	*kráftaz	kraftaz	selected_input	table_semantic_auto	Germanic/docs/lexeme_reports/model_entries/1981-craft-cræft.model.md:50	table-auto:b9f2380aa469e0	table_semantic_rule	auto
pgmc		*kráftaz	*kráftaz	kraftaz	source_protoform	lexical_protoform	craft — OE cræft	lexical-protoform:4cace55e54a66b	manifest	auto
pgmc		*kráftaz	*kráftaz	kraftaz	selected_input	trace_proto_input	craft — OE cræft	trace:0e5dd097a73a39	compact	auto
pgmc		*kráftiz	*kráftiz	kraftiz	source_protoform	lexical_proto	craft — OE cræft	lexical-proto:36e27f3d268d9d	manifest	auto
pgmc		*krúppaz	*krúppaz	kruppaz	selected_input	trace_proto_input	crop — OE cropp	trace:b8bcf35f8b6864	compact	auto
pgmc		*kūi	*kūi	kui	source_protoform	lexical_protoform	cow — OE cȳ	lexical-protoform:6e657af57870ec	manifest	auto
pgmc		*kūi	*kūi	kui	selected_input	trace_proto_input	cow — OE cȳ	trace:0c9d8f231d9b75	compact	auto
pgmc		*kúrną	*kúrną	kurna	source_protoform	lexical_protoform	corn — OE corn	lexical-protoform:bb38907668cf8b	manifest	auto
pgmc		*kúrną	*kúrną	kurna	selected_input	trace_proto_input	corn — OE corn	trace:c037f4a6aee688	compact	auto
pgmc		*kwedu-2	*kwedu-2	kwedu2	source_protoform	broad_prose_decision	Germanic/docs/lexeme_reports/model_entries/1983-cud-cwedu.model.md:21	broad-prose:311c274f2957bf	broad_prose_curated	override
pgmc		kwéðuz	*kwéðuz	kweduz	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1983-cud-cwedu.model.md:24	Germanic/docs/lexeme_reports/model_entries/1983-cud-cwedu.model.md:24:1	Germanic/docs/lexeme_reports/model_entries/1983-cud-cwedu.model.md	auto
pgmc		kwéðuz	*kwéðuz	kweduz	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/1983-cud-cwedu.model.md:39	Germanic/docs/lexeme_reports/model_entries/1983-cud-cwedu.model.md:39:1	Germanic/docs/lexeme_reports/model_entries/1983-cud-cwedu.model.md	auto
pgmc		*kwéðuz	*kwéðuz	kweduz	source_protoform	lexical_protoform	cud — OE cwedu	lexical-protoform:cfba067b668455	manifest	auto
pgmc		*kwéðuz	*kwéðuz	kweduz	selected_input	trace_proto_input	cud — OE cwedu	trace:25643f6054f48f	compact	auto
pgmc		*kwíθuz	*kwíθuz	kwithuz	source_protoform	lexical_proto	cud — OE cwedu	lexical-proto:039a370068cb1b	manifest	auto
pgmc		*lábbaz	*lábbaz	labbaz	source_protoform	table_semantic_auto	Germanic/docs/lexeme_reports/model_entries/2090-lap-lappa.model.md:57	table-auto:ce40023e681c63	table_semantic_rule	auto
pgmc		*lábbaz	*lábbaz	labbaz	source_protoform	lexical_proto	lap — OE lappa	lexical-proto:a78d48ccc7b855	manifest	auto
pgmc		*láidijaną	*láidijaną	laidijana	source_protoform	lexical_protoform	lead — OE lǣdan	lexical-protoform:b362e3966d35e6	manifest	auto
pgmc		*láidijaną	*láidijaną	laidijana	selected_input	trace_proto_input	lead — OE lǣdan	trace:aae2455bebfad2	compact	auto
pgmc		*láimą	*láimą	laima	selected_input	table_semantic_auto	Germanic/docs/lexeme_reports/model_entries/2109-loam-lām.model.md:53	table-auto:aed2a7eed0fd2f	table_semantic_rule	auto
pgmc		*láimą	*láimą	laima	source_protoform	lexical_protoform	loam — OE lām	lexical-protoform:b2d94645c77fea	manifest	auto
pgmc		*láimą	*láimą	laima	selected_input	trace_proto_input	loam — OE lām	trace:74d8d3156a4eab	compact	auto
pgmc		*laimōn	*laimōn	laimon	selected_input	table_semantic_auto	Germanic/docs/lexeme_reports/model_entries/2109-loam-lām.model.md:52	table-auto:83abfd90087878	table_semantic_rule	auto
pgmc		*laimōn	*laimōn	laimon	source_protoform	lexical_proto	loam — OE lām	lexical-proto:79e35a6e4b4ac6	manifest	auto
pgmc		*láistijaną	*láistijaną	laistijana	selected_input	trace_proto_input	last — OE lǣstan	trace:6054c14b5da2a0	compact	auto
pgmc		*láiθaz	*láiθaz	laithaz	selected_input	trace_proto_input	loath — OE lāþ	trace:2b01201bf94da1	compact	auto
pgmc		*lákaną	*lákaną	lakana	source_protoform	lexical_proto	laugh — OE hliehhan	lexical-proto:2dfc192317a81e	manifest	auto
pgmc		*lándą	*lándą	landa	selected_input	trace_proto_input	land — OE land	trace:3f29b0c038a591	compact	auto
pgmc		*láppô	*láppô	lappo	selected_input	table_semantic_auto	Germanic/docs/lexeme_reports/model_entries/2090-lap-lappa.model.md:58	table-auto:dbcc202127549b	table_semantic_rule	auto
pgmc		*láppô	*láppô	lappo	source_protoform	lexical_protoform	lap — OE lappa	lexical-protoform:025c17904502e5	manifest	auto
pgmc		*láppô	*láppô	lappo	selected_input	trace_proto_input	lap — OE lappa	trace:54ce1b493d93e3	compact	auto
pgmc		*laθōjaną	*laθōjaną	lathojana	source_protoform	lexical_proto	lade — OE hladan	lexical-proto:3fc6c1e361b4b7	manifest	auto
pgmc		*láubą	*láubą	lauba	selected_input	trace_proto_input	leaf — OE lēaf	trace:828218ccb18c73	compact	auto
pgmc		*láugō	*láugō	laugo	selected_input	trace_proto_input	lye — OE lēag	trace:f547216ac58667	compact	auto
pgmc		*láukaz	*láukaz	laukaz	selected_input	trace_proto_input	leek — OE lēac	trace:9102baf0f50458	compact	auto
pgmc		*lḗtaną	*lḗtaną	letana	selected_input	trace_proto_input	let — OE lǣtan	trace:82a0ad09bb7937	compact	auto
pgmc		*léθrą	*léθrą	lethra	selected_input	trace_proto_input	leather — OE leþer	trace:8876d508c9e405	compact	auto
pgmc		*léusaną	*léusaną	leusana	source_protoform	lexical_protoform	forlorn — OE lēosan	lexical-protoform:ce145436945e74	manifest	auto
pgmc		*léusaną	*léusaną	leusana	selected_input	trace_proto_input	forlorn — OE lēosan	trace:e5859a29f35e7e	compact	auto
pgmc		*léuxtijaną	*léuxtijaną	leuxtijana	source_protoform	lexical_protoform	light — OE līehtan	lexical-protoform:bee40df82ea1f7	manifest	auto
pgmc		*léuxtijaną	*léuxtijaną	leuxtijana	selected_input	trace_proto_input	light — OE līehtan	trace:39049841c60764	compact	auto
pgmc		*lī́bą	*lī́bą	liba	selected_input	trace_proto_input	life — OE līf	trace:6ca76a2032ce42	compact	auto
pgmc		*libēną	*libēną	libena	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2107-live-lifeþ.model.md:56	Germanic/docs/lexeme_reports/model_entries/2107-live-lifeþ.model.md:56:1	Germanic/docs/lexeme_reports/model_entries/2107-live-lifeþ.model.md	auto
pgmc		*libēną	*libēną	libena	source_protoform	lexical_proto	live — OE lifeþ	lexical-proto:5a4246b8befcb8	manifest	auto
pgmc		líbēθi	*líbēθi	libethi	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2107-live-lifeþ.model.md:27	Germanic/docs/lexeme_reports/model_entries/2107-live-lifeþ.model.md:27:1	Germanic/docs/lexeme_reports/model_entries/2107-live-lifeþ.model.md	auto
pgmc		líbēθi	*líbēθi	libethi	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2107-live-lifeþ.model.md:44	Germanic/docs/lexeme_reports/model_entries/2107-live-lifeþ.model.md:44:1	Germanic/docs/lexeme_reports/model_entries/2107-live-lifeþ.model.md	auto
pgmc		*líbēθi	*líbēθi	libethi	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2107-live-lifeþ.model.md:57	Germanic/docs/lexeme_reports/model_entries/2107-live-lifeþ.model.md:57:1	Germanic/docs/lexeme_reports/model_entries/2107-live-lifeþ.model.md	auto
pgmc		*líbēθi	*líbēθi	libethi	source_protoform	lexical_protoform	live — OE lifeþ	lexical-protoform:ae969d35a1d426	manifest	auto
pgmc		*líbēθi	*líbēθi	libethi	selected_input	trace_proto_input	live — OE lifeþ	trace:bb92f18075767c	compact	auto
pgmc		*líbrō	*líbrō	libro	selected_input	trace_proto_input	liver — OE lifer	trace:811c819892d73e	compact	auto
pgmc		*líkkô	*líkkô	likko	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2315-lick-(iptv.2sg)-licca.model.md:43	Germanic/docs/lexeme_reports/model_entries/2315-lick-(iptv.2sg)-licca.model.md:43:1	Germanic/docs/lexeme_reports/model_entries/2315-lick-(iptv.2sg)-licca.model.md	auto
pgmc		*líkkô	*líkkô	likko	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2316-lick-(3sg)-liccaþ.model.md:43	Germanic/docs/lexeme_reports/model_entries/2316-lick-(3sg)-liccaþ.model.md:43:1	Germanic/docs/lexeme_reports/model_entries/2316-lick-(3sg)-liccaþ.model.md	auto
pgmc		*líkkô	*líkkô	likko	source_protoform	lexical_protoform	lick (iptv.2sg) — OE licca	lexical-protoform:a27579236f6eff	manifest	auto
pgmc		*líkkô	*líkkô	likko	selected_input	trace_proto_input	lick (iptv.2sg) — OE licca	trace:40a137410a865d	compact	auto
pgmc		*líkkōjaną	*líkkōjaną	likkojana	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2315-lick-(iptv.2sg)-licca.model.md:42	Germanic/docs/lexeme_reports/model_entries/2315-lick-(iptv.2sg)-licca.model.md:42:1	Germanic/docs/lexeme_reports/model_entries/2315-lick-(iptv.2sg)-licca.model.md	auto
pgmc		*líkkōjaną	*líkkōjaną	likkojana	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2316-lick-(3sg)-liccaþ.model.md:42	Germanic/docs/lexeme_reports/model_entries/2316-lick-(3sg)-liccaþ.model.md:42:1	Germanic/docs/lexeme_reports/model_entries/2316-lick-(3sg)-liccaþ.model.md	auto
pgmc		*líkkōjaną	*líkkōjaną	likkojana	selected_input	trace_proto_input	lick — OE liccian	trace:6e67255e7887dc	compact	auto
pgmc		likkōjanan	*likkōjanan	likkojanan	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2315-lick-(iptv.2sg)-licca.model.md:22	Germanic/docs/lexeme_reports/model_entries/2315-lick-(iptv.2sg)-licca.model.md:22:4	Germanic/docs/lexeme_reports/model_entries/2315-lick-(iptv.2sg)-licca.model.md	auto
pgmc		likkōjanan	*likkōjanan	likkojanan	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2316-lick-(3sg)-liccaþ.model.md:22	Germanic/docs/lexeme_reports/model_entries/2316-lick-(3sg)-liccaþ.model.md:22:4	Germanic/docs/lexeme_reports/model_entries/2316-lick-(3sg)-liccaþ.model.md	auto
pgmc		*likkōną	*likkōną	likkona	source_protoform	lexical_proto	lick (3sg) — OE liccaþ	lexical-proto:5c062c148dbec5	manifest	auto
pgmc		*likkōną	*likkōną	likkona	source_protoform	lexical_proto	lick (iptv.2sg) — OE licca	lexical-proto:83271766b519f6	manifest	auto
pgmc		*líkkōθi	*líkkōθi	likkothi	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2315-lick-(iptv.2sg)-licca.model.md:44	Germanic/docs/lexeme_reports/model_entries/2315-lick-(iptv.2sg)-licca.model.md:44:1	Germanic/docs/lexeme_reports/model_entries/2315-lick-(iptv.2sg)-licca.model.md	auto
pgmc		líkkōθi	*líkkōθi	likkothi	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2316-lick-(3sg)-liccaþ.model.md:34	Germanic/docs/lexeme_reports/model_entries/2316-lick-(3sg)-liccaþ.model.md:34:1	Germanic/docs/lexeme_reports/model_entries/2316-lick-(3sg)-liccaþ.model.md	auto
pgmc		*líkkōθi	*líkkōθi	likkothi	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2316-lick-(3sg)-liccaþ.model.md:44	Germanic/docs/lexeme_reports/model_entries/2316-lick-(3sg)-liccaþ.model.md:44:1	Germanic/docs/lexeme_reports/model_entries/2316-lick-(3sg)-liccaþ.model.md	auto
pgmc		*líkkōθi	*líkkōθi	likkothi	source_protoform	lexical_protoform	lick (3sg) — OE liccaþ	lexical-protoform:b1df7e11f86a6e	manifest	auto
pgmc		*líkkōθi	*líkkōθi	likkothi	selected_input	trace_proto_input	lick (3sg) — OE liccaþ	trace:0b69f637c772f3	compact	auto
pgmc		*lī́mą	*lī́mą	lima	selected_input	trace_proto_input	lime — OE līm	trace:5b247aef678480	compact	auto
pgmc		*líndō	*líndō	lindo	source_protoform	lexical_protoform	linden — OE lind	lexical-protoform:264d731783dd4e	manifest	auto
pgmc		*líndō	*líndō	lindo	selected_input	trace_proto_input	linden — OE lind	trace:bd1f7a6f938c76	compact	auto
pgmc		*lī́nōn	*lī́nōn	linon	selected_input	trace_proto_input	line — OE līne	trace:0a5da5df41ab51	compact	auto
pgmc		*lī́stōn	*lī́stōn	liston	selected_input	trace_proto_input	list — OE līste	trace:45ffc91cea606f	compact	auto
pgmc		líznô	*líznô	lizno	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2313-learn-(iptv.2sg)-liorna.model.md:27	Germanic/docs/lexeme_reports/model_entries/2313-learn-(iptv.2sg)-liorna.model.md:27:1	Germanic/docs/lexeme_reports/model_entries/2313-learn-(iptv.2sg)-liorna.model.md	auto
pgmc		*líznô	*líznô	lizno	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2313-learn-(iptv.2sg)-liorna.model.md:61	Germanic/docs/lexeme_reports/model_entries/2313-learn-(iptv.2sg)-liorna.model.md:61:1	Germanic/docs/lexeme_reports/model_entries/2313-learn-(iptv.2sg)-liorna.model.md	auto
pgmc		*líznô	*líznô	lizno	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2314-learn-(3sg)-liornaþ.model.md:69	Germanic/docs/lexeme_reports/model_entries/2314-learn-(3sg)-liornaþ.model.md:69:1	Germanic/docs/lexeme_reports/model_entries/2314-learn-(3sg)-liornaþ.model.md	auto
pgmc		*líznô	*líznô	lizno	source_protoform	lexical_protoform	learn (iptv.2sg) — OE liorna	lexical-protoform:7b3e74be0c0dcb	manifest	auto
pgmc		*líznô	*líznô	lizno	selected_input	trace_proto_input	learn (iptv.2sg) — OE liorna	trace:511b10e965321d	compact	auto
pgmc		*liznōjaną	*liznōjaną	liznojana	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2313-learn-(iptv.2sg)-liorna.model.md:60	Germanic/docs/lexeme_reports/model_entries/2313-learn-(iptv.2sg)-liorna.model.md:60:1	Germanic/docs/lexeme_reports/model_entries/2313-learn-(iptv.2sg)-liorna.model.md	auto
pgmc		*liznōjaną	*liznōjaną	liznojana	source_protoform	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2314-learn-(3sg)-liornaþ.model.md:67	Germanic/docs/lexeme_reports/model_entries/2314-learn-(3sg)-liornaþ.model.md:67:1	Germanic/docs/lexeme_reports/model_entries/2314-learn-(3sg)-liornaþ.model.md	auto
pgmc		*liznōjaną	*liznōjaną	liznojana	source_protoform	lexical_proto	learn (3sg) — OE liornaþ	lexical-proto:2b1ab6cca37b40	manifest	auto
pgmc		*liznōjaną	*liznōjaną	liznojana	source_protoform	lexical_proto	learn (iptv.2sg) — OE liorna	lexical-proto:efbbc59d52846b	manifest	auto
pgmc		líznōjaną	*líznōjaną	liznojana	evidence_form	explicit_tag	Germanic/docs/sound_changes/reader_facing/reader_facing_local_section_19.md:875	Germanic/docs/sound_changes/reader_facing/reader_facing_local_section_19.md:875:1	Germanic/docs/sound_changes/reader_facing/reader_facing_local_section_19.md	auto
pgmc		*líznōjaną	*líznōjaną	liznojana	source_protoform	lexical_protoform	learn — OE liornian	lexical-protoform:2f012a15028d6a	manifest	auto
pgmc		*líznōjaną	*líznōjaną	liznojana	selected_input	trace_proto_input	learn — OE liornian	trace:ac79220f9676e0	compact	auto
pgmc		*líznōθi	*líznōθi	liznothi	comparison_form	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2313-learn-(iptv.2sg)-liorna.model.md:62	Germanic/docs/lexeme_reports/model_entries/2313-learn-(iptv.2sg)-liorna.model.md:62:1	Germanic/docs/lexeme_reports/model_entries/2313-learn-(iptv.2sg)-liorna.model.md	auto
pgmc		líznōθi	*líznōθi	liznothi	selected_input	explicit_tag	Germanic/docs/lexeme_reports/model_entries/2314-learn-(3sg)-liornaþ.model.md:25	Germanic/docs/lexeme_reports/model_entries/2314-learn-(3sg)-liornaþ.model.md:25:1	Germanic/docs/lexeme_reports/model_entries/2314-learn-(3sg)-liornaþ.model.md	auto
